Date,Tweet,User,Keyword 
04/05/2020,Please pray for this little baby He Corona positive only 7 months old,Jaskara34729387,corona
04/05/2020,The light always represents the God amp darkness represents the devil So our journey towards the light leads to our win over the darkness of Corona Lightening the nation with lamps will keep the devil away from us Let us united to light a lamp,BhagwaBalak,corona
04/05/2020,CYBTRAFFIC Wow Converting a tragic like COVID19 into an opportunity and making good use of the current situation,KReddy1987,COVID
04/05/2020,narendramodi Dear Prime Minister What are you doing Poor family running a rickshaw for the country No auto driver getting any help Corona virus Can you tell me where you are doing that for India pm fund,kuldeep55561382,corona
04/05/2020,Covid19 cases doubling in 41 days presently had Tablighi Jamaat incident not happened it would have taken 74 days Health ministryTablighiJamatVirusMeghUpdates,AASHRAY90338453,COVID
04/05/2020,At this time of pandemic we all have to work cohesively Virus doesnt discriminate you on the basis of your religion So we all come together irrespective of your religious beliefs and ideologies its time to act as a nation 9PM9minute narendramodi myogiadityanath,raghavm2002,COVID
04/05/2020,How COVID19 has made a difference to lifeand death Even the Chinese did not envisage this as this Virus fell out of heir Wuhan Labs,GTVerghese,COVID
04/05/2020,MissionAmbedkar I am highly amazed to see this man taking bath with cow dung mixed with water This man is senseless I am sure this fool shall die with malaria in place of covid19,SAROJKUMARGAUT7,COVID
04/05/2020,Difference between Corona virus Medical suits of Foreign Countries and IndiaDoctors are too getting infected from COVID19 They have too Families They need protection Please Provide them PPEKITModijiSaveDoctors,Mr_quamar1,corona
04/05/2020,Lets Unite together today at 9 PM for 9 Minutes Come forward and light candlesdiyastorch to show solidarity and confidence in our collective fight against COVID19 IndiaFightsCorona,AmalGopikumar,corona
04/05/2020,We need to do more and more tests for COVID19 TestKaroNa,arhankhan_321,COVID
04/05/2020,The media has the death toll from Corona Is the number of people who die from polygamy toogodimediakabaycotkaro,Abrarjiiu,corona
04/05/2020,0909 pm tonight for IndiaCovid19india CoronaUpdate,genres_ngo,corona
04/05/2020,I support narendramodiJi and lets Unite together today at 9Baje9Minutes come forward and light candlesdiyastorchmobile flashlight to show solidarity and confidence in our collective fight against COVID19 IndiaFightsCorona 9Baje9Minutes,AASHRAY90338453,corona
04/05/2020,ShekharGupta Pray that this outcome should be real and persistent The citizen of Italy have had a nightmarish three months This will bring greater resolve to fight the Chinese Corona Virus all across the globe and spread positivity,ChiChoTweets,corona
04/05/2020,Factually incorrect and hastily written article by highly coveted ArundhatiRoy Entire article is like a complaint letter and provides no POV or feedback Wasted attempt to seek recognition and fame by trying to create hysteria through misrepresentation of informationCovid19,prateek984,COVID
04/05/2020,Big DecisionMore than 50 crore poor amp vulnerable citizens shall henceforth be eligible for free COVID19 testing amp treatment under AyushmanBharat PMJAY FREE for 50 free coronaupdatesindia CoronavirusPandemic NaMo 25theAmendmentNow PalmSunday PMCARES LightsOff,imuday13,corona
04/05/2020,At this point of time Im more concerned about my belly sticking out than Corona breaking outcoronavirus covid19 quarantine lockdown badfoodchoices,HanaanChoudhary,corona
04/05/2020,In view of LOCKDOWN why social networking sites are not being suspended for the time being so as to avoid viral videos which are now a days creating hurdles against our honble PMs initiative to defeat CORONA VIRUSAskZee,surojitBHEL,corona
04/05/2020,COVID19 was designed by China to be very effective and catastrophic biological warfare weapon to kill mass population MakeChinaPay BioWeapon BBCWorld business AlArabiyaEng CNBC cnni PamelaGeller realDonaldTrump,idavidjain,COVID
04/05/2020,In the crisis of Corona Virus SmartValue Apll making its contribution to the nation by serving food to the needy at Dwarka sector23 New Delhi We request everyone to help as much as they canWeStayTogether WeFightTogether,Das1432Suraj,corona
04/05/2020,EatalaRajender We are so proud of you sirYour dedication commitment hardwork towords the well being of the people Your taking all the measures to fight againist Covid19 scientifiacallyWe are Lucky to have you as our health minister sir,rameshk18nc,COVID
04/05/2020,I requested to my dear Indians all together to fight against to Corona today at 900pm all of switch off your lights and all of go infront of your house u may on the Torchlight or candles and you prove that you are true citizen of our nation,AngothD,corona
04/05/2020,Religion waiting for science tofind a covid19 vaccine so theycan give god all the credit,Dhnrdplghr,COVID
04/05/2020,Indias corporate and income tax collection has fallen 8 in 201920 first time direct fall in 20 years Sakal SakalNews viral ViralNews SakalTimes news Corona incometax COVID2019 COVID economy CoronavirusPandemic trade business,TBChronicle,corona
04/05/2020,AparnaKarthi The virus is not communal Its the few communal bigots who want to use this virus as a tool to achieve their supremacy to inflict pain on the innocent intimidate the societyThey dont understand that the Chinese Virus pandemic is a threat to humanity and civilisation,ChiChoTweets,corona
04/05/2020,EatalaRajender feeling proud of you as a Huzurabad guy on this pandemic situation for your great hardwork,shivatherala,corona
04/05/2020,RanaAyyub TwitterIndia Phobia is imaginary nobody can deny the facts amp the facts r quite visible in the form of videostextsaudios etc When r U going to start criticizing ur Coreligionists for the sins they have been committing by becoming spreading agents of Covid19india,justKCD,COVID
04/05/2020,COVID2019 death toll rises to 77 cases climb to 3374 in India Union Health Ministry Sakal SakalNews viral ViralNews SakalTimes news Corona CoronavirusOutbreak COVID2019 Coronafighters QuarantineLife COVID coronavirusindia,TBChronicle,corona
04/05/2020,Please implement full lockdown in our Telangana state Do not cause people to roam the roads freely by saying the corona is free Telangana by April 7TelanganaCMO VamsiChandReddy MoHFWINDIA KTRTRS,INCManohar,corona
04/05/2020,rahulkanwal MP is 179 will be the new covid 19 hotspots in India Also Haryana and UP,Bondrana,COVID
04/05/2020,Jihad not only in india That all over the world like terrorism So just Take Care of you and your city and also Our CountryStop shopping from themJihadiVirus jihadicoronavirus NizamuddinMarkaz CoronaVillains StayHomeStaySafe Islamophobia,sandeepkatariya,corona
04/05/2020,Sharing article penned by suresh66 immediate past president TiEHyderabad Chairman BrightcomGlobal Businesses can come out stronger after corona crisis,PhaniHYD,corona
04/05/2020,The ture Global Leader narendramodi asking to invigorate by lights towards COVID 19 pandemic Let do it at 9 PMThe world is looking towards the India ModiTheWorldLeader,srinuoragante,COVID
04/04/2020,Lets stand in support of 9pm9minutes event LightsOfHope 9bje9minutes COVID2019 lockdown StayHome StayHomeSaveLives CoronaUpdate nakedchallenge staysafe COVID19 coronavirus eLearning DigitalLearning OnlineClasses BestElearningPlatform MlearnsSocial Mlearns,learns_m,corona
04/04/2020,Agumentik support 9pm9minutes event Are you LightsOfHope 9bje9minutes COVID2019india lockdown StayHome StayHomeSaveLives Corona nakedchallenge StaySafe COVID19 coronavirus AgumentikSoftware 500AgumentikClients FastestGrowingITCompany,agumentik,corona
04/04/2020,The fear is that such scenes will be seen in mandis once they start wheat procurement Either the states formulate a procurement plan from villagesfarms or Center allows Haryana Punjab MP to give incentives to farmers to encourage staggered procurement in phases corona,ramanmann1974,corona
04/04/2020,LangaMahesh OfficeofUT ArvindKejriwal ashokgehlot51 bhupeshbaghel vijayanpinarayi Blinded by your own affinity to certain political party mahesh you have ignored to mention Naveen Patnaik the best CM warrior against the Chinese CORONA pandemicThere is no need to quote the New York Mayor when you have the best strategist in OdishaSee through clear lens,ChiChoTweets,corona
04/04/2020,TheSkandar khanumarfa TJ are not at faultThe real culprit is Delhi Ka Malik ArvindKejriwal Upon advice of SHO Nizamuddin they moved the application to SDM for permission to evacuate their Jamaties but the Basterd didnt take any decisionImagine the mind set of peoples those had to live Coronave,prashantdutt6,corona
04/04/2020,deepadoc It is the nature of their peaceful religious ideologyAs a doctor what is his thinking about quarantine He is not a common man to educate about precautionary measures which he would follow for a pandemic disease corona,listentomani,corona
04/04/2020,Support Narender Modi Fight Coronavirus COVID19 5th April 2020 at 9 PM for 9 Minutes Light Diyas Candles Whatsapp Status DP Quotes Shayari Images Wallpaper CoronaKoDhona Coronavirus Corona COVI19 CoronaDiwali CoronavirusAgainstFight Cornaindia coronavirusindia,AamadmiIn,corona
04/04/2020,Sure this will make a change will make a change will bring a change India will be free from corona virus BE POSITIVE narendramodi bandisanjaybjp Arvindharmapuri BJP4India trsharish IndiaBattlesCoronavirus COVID2019 coronavirus TelanganaFightsCorona,im_prashanth_,corona
04/04/2020,narendramodi PMOIndia IndoreCollectorLets stay united from our homes and extend our support to fight against corona We urge you to switch off the lights amp light up earthen pots orcandles from your balcony this Sunday at 9 PM for 9 minutes,Saraf4Jatin,corona
04/04/2020,Must read Specially for critics of Indias way of fighting COVID19 Interview of the Special envoy of WHO davidnabarro Applause for our PM Shri narendramodi ji for his timely decisions in protecting the lives of millions of Indians IndiaFightsCorona,mahenderpawarMP,corona
04/04/2020,Its time for uniteUnited we fight against Corona virusTeamRadiantStarsIndiaFightsCoronaOdishaFightsCoronaStayHomeStaySafe,surajsahoo184,corona
04/04/2020,ashokgehlot51 Call the FMGs Doctor We all fmge are ready to fight against corona,mentdrgsy,corona
04/04/2020,IATA DGCAIndia aviationloverandworkersWill FLY AGAIN in SKY LET THE BAD TIME PASS miss Uhh jetairways Hope for all Airline Be ive soon will win a war from Covid19 Virus amp will FLY again in the SkY,SourabhSDubey,COVID
04/04/2020,Nowadays In india media virus is more dangerous than corona virusIts too much lateThats why,SMobashsir,corona
04/04/2020,StayAtHome To avoid pandemic covid19 stay at home iamThiruS enjapellycnu,imkannaiah,COVID
04/04/2020,CoronaHolidayScenes ChinaVirus Covid19india Its Time For Bat,nmr_indian,corona
04/04/2020,NidhiYogi Khediwal RahulGandhi priyankagandhi narendramodi ANI TimesNow May Corona bless her,pawan_bihani,corona
04/04/2020,narendramodi Dear PM sirwhy are you not banning this tiktok and such kind of social networking apps for the time being so that no body can share such kind of virul videos which can harm the objective of LOCKDOWN against COVID19,surojitBHEL,COVID
04/04/2020,All my school college friends WhatsApp group have come out of hiding and all are trying different variation of laugh1haha2hehe3hihiCorona Wake up call,WeaponTrident,corona
04/04/2020,COVID19 doesnt discriminate based on caste class religion amp country We need to show affection towards patientsysjagan AndhraPradeshCM,CharanT16,COVID
04/04/2020,I recommend Aarogya Setu app to fight against COVID19 Please download and share it using this link Android iOS,KalthiSandeep4,COVID
04/04/2020,Be save and stay at home Covid19 saveindiafromcovid19 news NaveenOdisha,ArpitaD14557774,COVID
04/04/2020,Todays best news should be that the Himalayas have started to be visible from Jalandhar a distance of maybe 200 to 300KmsThis has never happened in our lifetimeindianatureCOVID19lockdowncoronavirusNatureHeals MotherEarthCOVID19PandemicCoronavirusPandemic,bnareen,corona
04/04/2020,See HarvardHBS your student is propagating religion in the time of pandemic Just One week of teaching of yours transforms him to a Monster,Bondrana,corona
04/04/2020,Bank Cashier killing Corona Virus Only Indian can come up with such ideas but truely amazing Take a look IndiaFightsCorona,BhagwaBalak,corona
04/04/2020,For a country of its size Russia seems to have done pretty well to keep the number of Covid19 cases under control What is it that they have been doing differently Maybe we could take a page out of their bookIts a genuine query ShivAroor,RuGo_Boss,COVID
04/04/2020,Forget the sareechallenge and pledge to feed the animals if not humans Retweet Covid19 CoronavirusPandemic Feedtheanimals SpreadTheWord,ageekwithabeard,corona
04/04/2020,Aaj kal to ye sir bhi behki behki batein kar rahe hain So we cant blame the lesser mortals for all the nonstop nonsenseCovid19,RuGo_Boss,COVID
04/04/2020,narendramodi America China Italy like country fight against only coronaBut India fight against both corona and deshdrohi muslimsStill we will against both of themWhere leftiest party wentCoronaJihad,tweetToPrabhat,corona
04/04/2020,Respect the people who are protecting us from corona follow the instructions given by government and stay home stay safe jai hind,cr_goud,corona
04/04/2020,Jst a short message for all my dear n near oneFollow the protocols to fight against corona virus Dont let India down because of your act We r 1CoronavirusOutbreakIndia Isolation StayHomeSaveLives LiveAndLetOthersLive StayHomeSaveLives RespectPolice RespectDoctor,pratikg73,corona
04/04/2020,Best Illustration on SocialDistancing Lets all fight corona together Stay home save everyone SocialDistancingNow StayHomeSaveLives CoronavirusOutbreakindia coronavirusindia coronamemes coronamem StayHome,Anurag0217,corona
04/04/2020,krack stay home be safe RaviTejaofflCovid19india,vicky_pms,COVID
04/04/2020,The time is still A different Army of medical fertinity without guns fighting the corona virus People should look back in their life how they ran away from their responsibilities I know many who could not face pressure in org and just vanished Now they talk big medical,CaptRajeshwar,corona
04/04/2020,Aarogya Setu App Details Corona Tracking App COVID19 App Watch the video for full detailsAarogyaSetu AarogyaSetuApp CoronaApp Coronaindia COVID2019 Covid19india,vikash_bharia,corona
04/04/2020,R A M A D A N I SC O M I N G May Allah allow us to reach the month of Ramadan amp may our sins to be forgiven May Allah shows his mercy upon the whole world and save us from Corona virus amp may His mercy prevail and heal the world before Ramadan,MDDILSHADKHA,corona
04/04/2020,Death toll due to COVID2019 rises to 68 in India number of cases increases to 2902 Health Ministry Sakal SakalNews viral viralnews SakalTimes news coronavirus CoronavirusPandemic Covid19India CoronavirusOutbreak Covid19,TBChronicle,corona
04/04/2020,Death toll due to COVID2019 rises to 68 in India number of cases increases to 2902 Health Ministry Sakal SakalNews viral viralnews SakalMedia news coronavirus CoronavirusPandemic Covid19India CoronavirusOutbreak Covid19,SakalMediaNews,corona
04/04/2020,Shameful that a large nation like US didnt know that using mask could help prevent COVID19 from spreading This is really a late announcement POTUS One of my friends father once said late information is a weak informationCoronaUpdate COVID19Pandemic,sujithsnsep,corona
04/04/2020,Dont kill the already killed coronawhich was killed on that Thali Peeto day,aashishkrp,corona
04/04/2020,Visually impaired people in India please join Dr BonnieSwenorPhD to FlattenInaccessibility Dr Swenor amp leaders from across multiple organizations are researching on how COVID19 has impacted low vision amp blind community Take the survey here,drsitu,COVID
04/04/2020,1 Wash hands 20 seconds 10 times a day2 Sanitize your hands hourly3 Wear mask to safe yourself4 Stay home Stay safe and Save livesCovid19 CoronaVirus Coronawarriors StayhomeStaysafe RHF INDIAinforhforginICHALKARANJIINDIA,rajeshjhanwar,corona
04/04/2020,ModijiDontMakeUsFoolAgain Modi proposes Congress despises 247 grassroot Corona field workers,Krishna07780510,corona
04/04/2020,AsaduddinOwaisi this is the humble request to come frwd and take some responsibility for the needy people in hyderabad city there are many needy people waiting for help in this situation and suggest the markaz casese to coperate with govt to fight againist corona asadowaisi,KINGBHARATH1,corona
04/03/2020,Covid19 knows no religionGodiMediaShutUp,mahajan350,COVID
04/03/2020,coronavirus Day11ofLockdown Breakfast wheat dosa amp chutneyLunch TVL style oru soru Dinner same lunch Corona count 3053,oscarnallavan,corona
04/03/2020,KanikaKapoor sang beatpebooty what actual lyrics are Twerka deBeat pe booty x3Thikra deBeat pe booty x3Boot boot booty what I hear areFaila deCheek Pe Corona x3Faila de Cheek Pe Corona x3Chi Chii Aachoonn COVID19 IndiaFightsCorona Bollywood,AshokManoj7,corona
04/03/2020,startups the COVID19 impact is going to be far more for finite startups who ran behind investors and scale not customers and profitable business models blackswanmv,varunsridharan,COVID
04/03/2020,COVID19 will adversely impact progress on SDGs globallyOn SDG13 No reduced political will to increase ambition on NDCs towards 15 C world economiccrisis would affect ClimateAction GCF may struggle to mobilise climate finance pledges,SanjayVashist15,COVID
04/03/2020,ShowSomeSpine For Millennia Humans Have Ravaged AnimalsNature Now Its Natures Turn Corona Kill No Plants No Animals but Only Humans CoronaIsKarma and MotherEarth Seems Really Angry This Time GOVEGAN peta WWF dodo WeWillWin WellAndSafe,PrithvirajDV,corona
04/03/2020,TelanganaToday Pantulus Keep maintan the social Distance avoid the corona vires,RameshBudaram,corona
04/03/2020,FacebookLiveSeries8th Session is on Fake News and Misinformation During COVID19 by Ms priyankadeo Ji Journalist amp Columnist4th April 2020 400 PMWatch Live ThinkIndiaOrg,thinkindiaorg,COVID
04/03/2020,Dr Kang amp Dr Dang thanks for educating us and helping us understand better the testing process for Covid19india ndtv,ssdas21,COVID
04/03/2020,save my future wife from corona saade naal ta shuru to hi maadi ho rhi hai,saikapian7275,corona
04/03/2020,Praise and blame gain and loss pleasure and sorrow come and go like the windSame will happen to corona virus,ashwinipareek19,corona
04/03/2020,75 new cases of COVID19 today in Telangana 15 people recovered and 2 deaths recorded today,mythreyaa,COVID
04/03/2020,Dispel the darkness spread by coronavirus by lighting a candle on April 5th for 9 minutes 9pm dispeldarkness StayHomeStaySafe mallareddynarayanahospital Covid19india supportindia,mrghospitals,corona
04/03/2020,BrijThornhill Thats a hell of enough reason to stay positive at this time and have some hope but taking enough measures to combat this pandemic,Valerius_Virago,corona
04/03/2020,Government Can appointment FMGE DOCTOR as a like America and UK ITALY all fmge doctor are ready to fight against corona virus ArvindKejriwal narendramodi NITIAayog drharshvardhan yadavakhilesh MoHFWINDIA aifmga PMOIndia AmitShah PIBIndia rajnathsingh,mentdrgsy,corona
04/03/2020,PTINews Call the FMGE DOCTOR We all are ready to fight against corona Any place in the country,mentdrgsy,corona
04/03/2020,Who is feeding captivated animals COVID19 animals captivated zoo QuarentineLife QuarantineActivities AnimalCruelty,_krishna_sriniv,COVID
04/03/2020,StayHome and stay safe from corona COVID19Pandemic StayHomeSaveLives day8oflockdown StayHome Qurantine QurantineLife COVID2019india coronavirusindia 9baje9minute eLearning DigitalLearning OnlineClasses BestElearningPlatform MlearnsSocial Mlearns,learns_m,corona
04/03/2020,MAJDRBPSINGH2 Why not indian government allow FMGE DOCTOR to fight against corona All fmge doctor are ready,mentdrgsy,corona
04/03/2020,Everybody stay home amp safe during this COVID19 pandemicSome online loan applications during this lockdown harassing everybody for their repayments especially CASHBEANPC Financial even after RBI published guidelinesCashbean shame on Youcashbeanfraud,Partha50364689,COVID
04/03/2020,The only reason behind this epidamic the Chineseagent who didnt inform the world about the ChineseVirus covid19 at right the timeWorldHealthOrganization,md_eltutmis,COVID
04/03/2020,SWRRLY SureshAngadi GMSWR drmubl DrmMys Csgupta9211 DyCPOHQSWR Dear sir Our organisation humble request to implement to overall SWR Pway section offices its very required of this type hand washr amp safe of all TM in COVID19 Tq Jai Hind,AIRTUINDIA,COVID
04/03/2020,This Corona is lasting long more than the relationships nowadays,iam_praveenjain,corona
04/03/2020,If you cant buidl it now You will never build itcorona blockchain developtech,Blockchainlaw91,corona
04/03/2020,Switch off all lights at 900 PM and on candlesnarendramodisocialdistancing modi stayhome corona fightcovid19 fightcorona socialketchup modi april5th lockdown2020 lockdownIndia indialockdown 9baje9minute indiafightscorona narendramodi stayhome,mr_rprajapati,corona
04/03/2020,This is Voice of NewIndia against JihadiVirus ProPakistanLobby ProChinaLobby TukdeTukdeGang UrbanNaxals likeU 3rd class journalist khanumarfa traitorousmedia thewirein We Indians are proud of republic ZeeNews indiatvnews ABPNews etc Covid19 Covid19india,dKNAIR4BJP,COVID
04/03/2020,Lockdown in India was early farsighted and courageous WHO envoy Dr David Nabarro Sakal SakalNews viral ViralNews SakalTimes news Corona CoronavirusOutbreak COVID2019 Coronafighters QuarantineLife lockdownindia CoronavirusPandemic,TBChronicle,corona
04/03/2020,Have anyone noticed how smartly narendramodi ji is trying to unite the country in between this critical situationUnited we standDivided we fallProud to have the PMOIndia like you sir PMModi FridayThoughts 5April ModiUnityCall 9baje9minute 5thApril Covid19,DBamankar,COVID
04/03/2020,Firstly gathering in such a big Number knowing about COVID19then spitting and throwing stones on people who are there to save their livesand now doing such vulgar activities in front of NursesSlow claps for the enemies of NationKuchToSharamKarlo,shippurthr,COVID
04/03/2020,First COVID19 death reported in Andhra Pradesh,Esandeep97,COVID
04/03/2020,960 TabligheeJamaat foreigner members including 379 Indonesians 110 Bangladeshis are blacklisted and their visas are cancelled officials Sakal SakalNews viral SakalTimes news Corona CoronavirusOutbreak CoronaAlert COVID COVID19Pandemic,TBChronicle,corona
04/03/2020,Telangana State Police Personnel have been deployed at Gandhi Hospital in Hyderabad after the patients allegedly attacked the doctors in coronavirus isolation ward SakalTimes news Corona Sakal COVID19Pandemic COVID19 SakalNews Covid19,TBChronicle,corona
04/03/2020,PM NarendraModi discusses COVID19 forced national lockdown with 49 top Indian athletes including ViratKohli and PVSindhu in a video call Sakal SakalNews SakalTimes news Corona COVID2019 CoronavirusOutbreakindia COVID19Pandemic COVID2019,TBChronicle,corona
04/03/2020,Death toll due to COVID19 rises to 56 in India number of cases increases to 2301 Health Ministry Sakal news SakalNews viral coronavirus COVID19Pandemic CoronaAlert COVID19 COVID19 COVID2019 SakalMedia,SakalMediaNews,corona
04/03/2020,TOEFL GRE tests to be taken at home except in mainland China Iran says Educational Testing Service ETS Sakal SakalNews viral ViralNews SakalTimes news Corona CoronavirusOutbreak COVID19 CoronaVirusUpdate COVID2019 COVID19Pandemic,TBChronicle,corona
04/03/2020,rahulkanwal narendramodi Assholes liberals dont want to acknowledge the geniuss masterstroke Arey BhaiLight a Dia will emit CARBON and CARBON will kill CORONA,Bondrana,corona
04/03/2020,Death toll due to COVID19 rises to 56 in India number of cases increases to 2301 Health MinistrySakal news SakalNews viral coronavirus COVID19Pandemic CoronaAlert COVID19 COVID19 COVID2019 SakalTimes,TBChronicle,corona
04/03/2020,Keep away Mobile devices from reaching of ChildrenDont give Mobile devices also to childrens if they are crying and insistingCovid19 CoronaVirus StayHomeStaySafe CoronaWarriorsRHF INDIAinforhforginICHALKARANJIINDIA,rhforgin,corona
04/03/2020,I AshwinAfter a lot of research i found that Bones of Snake can be a immunity booster medicine to cure Disease like Corona Virus COVID19Pandemic SoI Request scientists to work on this therapyANI BorisJohnson narendramodi realDonaldTrump StanfordMed HopkinsMedicine,AshwinP09728190,corona
04/03/2020,Dear PM narendramodi do you have any vision to fight COVID19 to fix it Turning off electricity and light of candles is not enough to fight with this virusWe need to find permanent solution we are not enough capable to fight financially issuesStopPoliticsFightCorona,INCEr_anurag,corona
04/03/2020,RitikRai619 Go Corona Go,RightArm_Indian,corona
04/03/2020,What else u need to believe About Govt hollow efforts and few of idiots in society Got Covid19 because there was no protective gear says Gurugram doctor Download the TOI app now,DrmaxSaini,COVID
04/03/2020,The aid is to help india preventdetect and respond to covid19 pandemic and strengthen its public health preparednessthis is the largest ever health sector support from the bank of india syedabubaker PaulOommen advsadiqshaik,_Shaikirshad_,COVID
04/03/2020,On a lighter noteIndia Fights Corona,lMUKEEM,corona
04/03/2020,KhaledBeydoun Your Muslims friends here in india are acting as a atomic bomb and spreading corona,vallabh_iaf,corona
04/03/2020,Article by Rajyasabha Member Sri MPsantoshtrs garu on our Corona virus Front Line Fighters Doctors Nurses Police Sanitary workers power generation and distribution teams,BharathReddyTRS,corona
04/03/2020,WorldBank approves 19 billion as emergency funds for coronavirus response operations in 25 countriesCOVID19 COVID2019 Sakal viral viralnews SakalNews economy news CoronavirusPandemic COVID CoronaVirusUpdate SakalTimes,TBChronicle,corona
04/03/2020,WorldBank approves 19 billion as emergency funds for coronavirus response operations in 25 countriesCOVID19 COVID2019 Sakal viral viralnews SakalNews economy news CoronavirusPandemic COVID CoronaVirusUpdate SakalMedia,SakalMediaNews,corona
04/03/2020,rahulkanwal narendramodi All CMs of India are working tirelessly to control covid19 but our PM narendramodi is more interested in doing another event Really sick And more sick is our media who are rejoicing his stupidity,Bondrana,COVID
04/03/2020,yadavakhilesh Increase number of Doctor call the fmge doctor are waiting government order to fight against corona,mentdrgsy,corona
04/03/2020,And yh dont forget to maintain social distancing people21DaysChallenge 21daylockdown 21daysoflockdown 21daysLockdownSA 21daysLockdown 30MoreDays 100CrorePledge 21daylockdownSA CongressWarOnCorona COVID2019india Covid19india Coronafighters,bh_ramendra,corona
04/03/2020,Stay tune Indians it should be a massage for our bpl people 21DaysChallenge PMCARES COVID2019india Corona PMOIndia,bh_ramendra,corona
04/03/2020,COVID19 IndiaFightsCorona PMModiLivePM narendramodi addresses the nation PMOIndiaBJP4India mygovindianarendramodiin NamoAppIAFMCC adgpi indiannavyHMOIndia PIBHomeAffairsDrSJaishankar MEAIndia BSFIndiaihcdhakaNamoBJP,MusfiqurDr,corona
04/03/2020,I recommend Aarogya Setu app to fight against COVID19 Please download and share it using this link Android iOS itmsnsui,KarunakarINC,COVID
04/03/2020,narendramodi narendramodi dear sir As you are taking measures to reduce covid19 is excellent as we are all supporting to india In this situation as we are observing that covid19 positive cases are increasing Pl continue lock down till India get controlThanking you sir,Jagan130Pavan,COVID
04/03/2020,IndiaFightsCorona PMModiLivePM narendramodis COVID19 related message to the nation BJP4IndiaPMOIndia mygovindiaadgpi indiannavy IAFMCCHMOIndia PIBHomeAffairsBSFIndia PIBIndiaDrSJaishankar MEAIndia ihcdhakaBJPNaMo,MusfiqurDr,corona
04/03/2020,IndiaFightsCorona CoronaPandemicPM narendramodis COVID19 related message to the nation PMOIndiaBJP4India mygovindiaadgpi indiannavy IAFMCCHQIDSIndia NorthernComdIAeasterncomd ChinarcorpsIAWhiteknightIASpokespersonMoDBJP,71_rajib,corona
04/03/2020,In the midst of the coronavirus pandemic as the stakes for access to relevant information are at an alltime high govt agencies from the local to federal level are failing to live up to their legal transparency obligations TruthBeTold COVID2019india,Ngamminlien15,corona
04/02/2020,Corona really fuk us so hard just keep inside for hours and be safe,itishivamm,corona
04/02/2020,AmitShah PMOIndiaAs per prima facie of the entire narrative it is amply clear that violations of Government orders were there by the Jamat and risked the whole country 13 billion with COVID19 deliberately Government should deal with the organization as per the law,SumantKumar2019,COVID
04/02/2020,Corona virus updateReport,DarazUmran,corona
04/02/2020,mvmeet Even police has been infiltrated by themWhen Markaj Jamaat is doing Corona Jihad by spreading Covid19 throughout India Rewa SP Abid Khan enters the temple with shoes mercilessly beats a Hindu priest for doing a puja alone in a deserted temple and breaks Puja samagri,JibananandaRout,corona
04/02/2020,CoronaJihad They are circulating the currency after rubbing their nasel mucuswiping the nose spitting over it to spread the Corona sardanarohit vivekagnihotri,prashantdutt6,corona
04/02/2020,Decision of DEFENCE MINISTRY for NCC CadetsLove to see thisLong live NCCSUOKUMAR NCC India COVID19Pandemic COVID19 Covid19India COVID19 HQDGNCC rashtrapatibhvn PMOIndia DefenceMinIndia VPSecretariat CMOOdisha adgpi corona,BS_Kumar_,corona
04/02/2020,Makes a lot of sense This explains why mortality rates in some countries is 10 while in others it is just 1 If Im not wrong BCG vaccination is compulsory in India Right Corona CoronaVirusUpdate,Kulpreetyadav,corona
04/02/2020,coronavirus Day10ofLockdown Breakfast Ragi chemiya Lunch Cauliflower kuruma amp carrot fryDinner same lunch Corona count 2512,oscarnallavan,corona
04/02/2020,It is not a matter of caste discriminaty It is a situation to all fight against to Covid19We pray as well as our gods in inside onlySo please didnt create it amp stay at home until the pure India or pure Telangana,AmerpashaSk,COVID
04/02/2020,Narendra Modi ji Now its time to give shooting orders to police officers otherwise corona virus spread too muchThese fucking Muslimsterrorist splash water on hard work made by country through lock downDo something NarendraModiHumble request from Indian citizen,its_charlie18,corona
04/02/2020,I would like to thank blinkist for giving up premium membership access for a month during the pandemic covid19 crisis This is simply the great thing during quarantine Loving it,ashiishkarhade,COVID
04/02/2020,COVID19 WHO chief praises PM Shri narendramodi jis efforts to help the poor,ChitnisArchana,COVID
04/02/2020,PMModi has tweeted that he will share a small video message with fellow Indians at 9am tomorrow morning COVID19Pandemic coronavirus COVID19 StayHome COVID Corona day7oflockdown SakalMedia Sakal viral COVID2019 news PMOIndia,SakalMediaNews,corona
04/02/2020,PMModi has tweeted that he will share a small video message with fellow Indians at 9am tomorrow morning COVID19Pandemic coronavirus COVID19 StayHome COVID Corona day7oflockdown Sakal COVID2019 news PMOIndia,TBChronicle,corona
04/02/2020,CMOTamilNadu TelanganaCMO KTRTRS narendramodi Vijayabaskaroflthehindundtv TV9TelugutimesofindiaMy small poem on corona awareness,Saikumarpogu8,corona
04/02/2020,True fact about VirusJihad Covid19india narendramodi IndiaToday rjraunac Plswait4me News18Bihar,AshitRanjan2306,COVID
04/02/2020,ASHA workers on COVID19 surveillance assaulted in Bengaluru,CharanT16,COVID
04/02/2020,HIGH ALERTHis name is Sayyed Jameel If this Mslim man is infected by corona then we should find him immediatelyBcoz he is using currency notes as a medium to spread the virusIslamicCoronaJehad narendramodi asadowaisi,akashbestha,corona
